raid,['1']
mushroom,['1']
manifold,['1']
grit,['4']
lag,['2']
awaken,['1']
wayla,['7']
forestall,['1']
foreshadow,['1']
overexpos,['0']
over-exert,['1']
mus,['0']
overestimat,['0']
over-emphasiz,['0']
manifest,['1']
manicur,['0']
grip,['2']
avow,['1']
ladl,['0']
foreordain,['1']
dog,['2']
doff,['1']
bottl,['0']
manhandl,['0']
wax,['0']
grin,['2']
waver,['1']
lad,['0']
ladder,['1']
avert,['1']
rifl,['0']
mangl,['0']
botch,['0']
dodg,['0']
botaniz,['0']
wav,['0']
grim,['0']
grimac,['0']
turn,['1']
averag,['0']
grill,['1']
aver,['2']
riffl,['0']
boss,['0']
document,['1']
lacquer,['1']
airlift,['1']
foredoom,['1']
even,['1']
ridicul,['0']
standardiz,['0']
ridg,['0']
doctor,['1']
borrow,['1']
turf,['1']
lack,['1']
forecast,['1']
forebod,['0']
forearm,['1']
evaporat,['0']
evangeliz,['0']
docket,['1']
stanch,['0']
dock,['1']
waterproof,['1']
taxi,['4']
riddl,['0']
stamped,['0']
ricochet,['2']
evaluat,['0']
puzzl,['0']
stamp,['1']
d,['3']
signpost,['1']
lurk,['1']
pok,['0']
tunnel,['2']
lur,['0']
lurch,['0']
tax,['0']
rick,['1']
stammer,['1']
putt,['1']
dizz,['10']
signif,['10']
poison,['1']
pois,['0']
lung,['0']
tun,['0']
stall,['1']
stalk,['1']
lunch,['0']
cop,['2']
taunt,['1']
keelhaul,['1']
tattoo,['1']
rib,['2']
stalemat,['0']
tattl,['0']
stal,['0']
signaliz,['0']
signal,['2']
sign,['1']
lump,['1']
rhym,['0']
tat,['2']
stak,['0']
point,['1']
sight-read,['1']
copper,['1']
chronicl,['0']
pant,['1']
stain,['1']
ensur,['0']
ensnar,['0']
sight,['1']
enslav,['0']
sigh,['1']
sift,['1']
siev,['0']
lull,['1']
implement,['1']
implant,['1']
enshroud,['1']
enshrin,['0']
ensconc,['0']
ensanguin,['0']
sidl,['0']
pod,['2']
panic,['4']
panhandl,['0']
justif,['10']
stagger,['1']
enrol,['1']
put,['2']
enrich,['0']
enraptur,['0']
pussyfoot,['1']
enrag,['0']
enplan,['0']
handicap,['2']
sidetrack,['1']
disembark,['1']
lug,['2']
co-ordinat,['0']
pocket,['1']
luff,['1']
panel,['2']
pander,['1']
chorus,['0']
sideswip,['0']
impersonat,['0']
handcuff,['1']
sidestep,['2']
ennobl,['0']
poach,['0']
sideslip,['2']
cooperat,['0']
chortl,['0']
neutraliz,['0']
neuter,['1']
enmesh,['0']
imperil,['2']
enlist,['1']
hand,['1']
enlighten,['1']
pl,['10']
pancak,['0']
crop,['2']
cool,['1']
croon,['1']
junket,['1']
junk,['1']
syllabiz,['0']
syllabif,['10']
syllabicat,['0']
baptiz,['0']
enlarg,['0']
enkindl,['0']
hammer,['1']
discredit,['1']
pan,['2']
crook,['1']
chop,['2']
pamper,['1']
nettl,['0']
chomp,['1']
nett,['1']
brim,['2']
swot,['2']
engulf,['1']
underbid,['2']
discover,['1']
ham,['2']
banquet,['1']
halv,['0']
underact,['1']
cook,['1']
coo,['1']
pals,['10']
crock,['1']
net,['2']
chok,['0']
brighten,['1']
engraft,['1']
halt,['1']
discourag,['0']
spin-dr,['10']
bankrupt,['1']
discountenanc,['0']
discount,['1']
crochet,['1']
croak,['1']
criticiz,['0']
nestl,['0']
nest,['1']
swoop,['1']
swoon,['1']
engineer,['1']
undeceiv,['0']
hallow,['1']
halloo,['1']
discontinu,['0']
crisscross,['0']
chock,['1']
pitchfork,['1']
brief,['1']
swivel,['2']
bridl,['0']
impassion,['1']
hallmark,['1']
bank,['1']
uncover,['1']
enfranchis,['0']
spill,['1']
discontent,['1']
uncoupl,['0']
uncork,['1']
spik,['0']
shepherd,['1']
crisp,['1']
disconnect,['1']
crippl,['0']
shelv,['0']
shelter,['1']
rop,['0']
pitch,['0']
bridg,['0']
switch,['0']
spiel,['1']
disconcert,['1']
discompos,['0']
spic,['0']
crinkl,['0']
discolour,['1']
cring,['0']
shellac,['4']
rootl,['0']
crimson,['1']
pit,['10']
crimp,['1']
root,['1']
rag,['2']
overdress,['0']
swish,['0']
swirl,['1']
swip,['0']
murmur,['1']
bang,['1']
disclos,['0']
disclaim,['1']
shell,['1']
spew,['1']
disciplin,['0']
roost,['1']
crim,['0']
piss,['0']
overd,['3']
overdevelop,['1']
raft,['1']
overcrowd,['1']
raffl,['0']
overcrop,['2']
whelp,['1']
over-cook,['1']
swinge,['1']
wheez,['0']
murder,['1']
spen,['6']
crick,['1']
room,['1']
crib,['2']
pirouett,['0']
sheer,['1']
rook,['1']
pirat,['0']
overcompensat,['0']
overcloud,['1']
chang,['0']
overcharg,['0']
munition,['1']
swindl,['0']
wheel,['1']
wheedl,['0']
hut,['2']
spell,['1']
bandag,['0']
hustl,['0']
griev,['0']
crew,['1']
piqu,['0']
roof,['1']
overcapitaliz,['0']
overcall,['1']
overburden,['1']
chanc,['0']
munch,['0']
mandat,['0']
husk,['1']
shed,['2']
roneo,['1']
grey,['1']
sheath,['0']
radio,['1']
overbid,['2']
champion,['1']
mummif,['10']
radicaliz,['0']
overbalanc,['0']
overaw,['0']
champ,['1']
mumbl,['0']
mum,['2']
hush,['0']
unburden,['1']
unbuckl,['0']
manacl,['0']
husband,['1']
lac,['0']
man,['2']
bor,['0']
hurtl,['0']
unbosom,['1']
romp,['1']
airdrop,['2']
ford,['1']
romanticiz,['0']
overarch,['0']
radiat,['0']
hurt,['1']
hurr,['10']
border,['1']
greet,['1']
pip,['2']
shav,['0']
force-land,['1']
romanc,['0']
pioneer,['1']
overact,['1']
challeng,['0']
maltreat,['1']
hurrah,['1']
bop,['2']
hurl,['1']
autograph,['1']
forc,['0']
air,['1']
label,['2']
sharpen,['1']
racketeer,['1']
racket,['1']
rack,['1']
chalk,['1']
malt,['1']
hurdl,['0']
booz,['0']
aim,['1']
foray,['1']
ail,['1']
forag,['0']
outwit,['2']
outweigh,['1']
chair,['1']
mull,['1']
outvot,['0']
chain-smok,['0']
hunt,['1']
malign,['1']
aid,['1']
water,['1']
authoriz,['0']
tumbl,['0']
eulogiz,['0']
outtalk,['1']
outstrip,['2']
mulct,['1']
mulch,['0']
outstay,['1']
chain,['1']
boot,['1']
chagrin,['1']
boost,['1']
malfunction,['1']
hunger,['1']
footslog,['2']
tug,['2']
chaff,['1']
divin,['0']
chaf,['0']
boomerang,['1']
authenticat,['0']
boom,['1']
kowtow,['1']
agree,['1']
kotow,['1']
footnot,['0']
tast,['0']
task,['1']
hunch,['0']
watch,['0']
greas,['0']
hump,['1']
humour,['1']
tuck,['1']
graz,['0']
footl,['0']
agoniz,['0']
foot-fault,['1']
diversif,['10']
rhapsodiz,['0']
KO,['9']
wast,['0']
tub,['0']
foot,['1']
stage-manag,['0']
reword,['1']
rewir,['0']
dive-bomb,['1']
stag,['0']
aggriev,['0']
tarnish,['0']
etch,['0']
tarmacadam,['1']
staff,['1']
tarmac,['4']
revolutioniz,['0']
stack,['1']
ditch,['0']
monopoliz,['0']
augur,['1']
tr,['10']
stabl,['0']
disunit,['0']
push,['0']
audition,['1']
tar,['2']
revivif,['10']
stabiliz,['0']
revitaliz,['0']
stab,['2']
distrust,['1']
purvey,['1']
wash,['0']
trust,['1']
taper,['1']
tap,['2']
review,['1']
pursu,['0']
squirt,['1']
plunk,['1']
purs,['0']
convuls,['0']
plung,['0']
truss,['0']
convoy,['1']
plunder,['1']
convolut,['0']
trundl,['0']
tap-danc,['0']
jump,['1']
squirm,['1']
jumbl,['0']
squir,['0']
purr,['1']
squint,['1']
monitor,['1']
plump,['1']
palm,['1']
convinc,['0']
revers,['0']
tantaliz,['0']
squelch,['0']
purpos,['0']
squeez,['0']
plummet,['2']
convict,['1']
plum,['0']
lower,['1']
convey,['1']
juic,['0']
chlorinat,['0']
reverenc,['0']
squeegee,['1']
chiv,['10']
flash,['0']
juggl,['0']
impal,['0']
enforc,['0']
squeal,['1']
enfold,['1']
purloin,['1']
enfilad,['0']
purl,['1']
enfeebl,['0']
enervat,['0']
low,['1']
pall,['1']
plumb,['1']
palisad,['0']
jug,['2']
flar,['0']
chisel,['2']
impact,['1']
squeak,['1']
flap,['2']
squawk,['1']
energiz,['0']
flannel,['2']
immuniz,['0']
squat,['2']
monetiz,['0']
purif,['10']
purg,['0']
plug,['2']
chirp,['1']
judg,['0']
flank,['1']
brib,['0']
immortaliz,['0']
squash,['0']
puree,['1']
pluck,['1']
discharg,['0']
pal,['0']
palaver,['1']
flam,['0']
brew,['1']
flak,['0']
immobiliz,['0']
discard,['1']
plough,['1']
disburden,['1']
lov,['0']
plot,['2']
disbud,['2']
palataliz,['0']
chip,['2']
flail,['1']
breez,['0']
immigrat,['0']
swill,['1']
swig,['2']
disbeliev,['0']
plop,['2']
disbar,['2']
disband,['1']
contus,['0']
crest,['1']
plonk,['1']
disavow,['1']
lour,['1']
chink,['1']
flagellat,['0']
swerv,['0']
endanger,['1']
end,['1']
swelter,['1']
disassociat,['0']
disarray,['1']
disarrang,['0']
disarm,['1']
pair,['1']
creosot,['0']
joust,['1']
control,['2']
journey,['1']
flag,['2']
encumber,['1']
flabbergast,['1']
encrust,['1']
breath,['0']
speechif,['10']
disapprov,['0']
encourag,['0']
contriv,['0']
paint,['1']
jot,['2']
jostl,['0']
breathalys,['0']
fizzl,['0']
fizz,['0']
whang,['1']
encounter,['1']
encor,['0']
whal,['0']
encompass,['0']
disappoint,['1']
encod,['0']
disappear,['1']
disallow,['1']
disagree,['1']
chim,['0']
chill,['1']
sweeten,['1']
breast,['1']
whack,['1']
encircl,['0']
imagin,['0']
encipher,['1']
disafforest,['1']
disaffiliat,['0']
disaffect,['1']
disabus,['0']
pinpoint,['1']
pinnacl,['0']
imag,['0']
enchain,['1']
encas,['0']
wet,['2']
encapsulat,['0']
disabl,['0']
hail,['1']
shar,['0']
dirt,['10']
rollick,['1']
roller-skat,['0']
breakfast,['1']
sweat,['1']
westerniz,['0']
haggl,['0']
specializ,['0']
shap,['0']
credit,['1']
pink,['1']
pinion,['1']
roll,['1']
ping,['1']
outspan,['2']
outsmart,['1']
mug,['2']
muffl,['0']
spearhead,['1']
spear,['1']
shampoo,['1']
pin,['2']
creat,['0']
muff,['1']
outsail,['1']
sway,['1']
outrival,['2']
swath,['0']
swat,['2']
creas,['0']
sham,['2']
pinch,['0']
mudd,['10']
outrank,['1']
wend,['4']
outrang,['0']
wench,['0']
swash,['0']
muddl,['0']
certif,['10']
swarm,['1']
spay,['1']
spawn,['1']
shambl,['0']
spatter,['1']
cream,['1']
creak,['1']
outrag,['0']
pimp,['1']
mud,['2']
outpoint,['1']
outplay,['1']
certificat,['0']
muckrak,['0']
welsh,['0']
humidif,['10']
shallow,['1']
gravel,['2']
humbug,['2']
rocket,['1']
outnumber,['1']
outmatch,['0']
muck,['1']
humbl,['0']
book,['1']
humaniz,['0']
boohoo,['1']
pilot,['1']
aggregat,['0']
rock,['1']
aggravat,['0']
pillow,['1']
fool,['1']
aggrandiz,['0']
outmarch,['0']
pillor,['10']
outmanoeuvr,['0']
outliv,['0']
outlin,['0']
cerebrat,['0']
outla,['7']
booby-trap,['2']
boob,['1']
boo,['1']
grat,['0']
rob,['2']
pillag,['0']
fondl,['0']
outlaw,['1']
outlast,['1']
out-Herod,['1']
mow,['1']
hum,['2']
hull,['1']
audit,['1']
shag,['2']
grass,['0']
shaft,['1']
foment,['1']
roast,['1']
pilfer,['1']
shadowbox,['0']
essay,['1']
outgeneral,['2']
outfox,['0']
outflank,['1']
centr,['0']
centraliz,['0']
grasp,['1']
hug,['2']
grappl,['0']
age,['1']
auction,['1']
outfit,['2']
outfac,['0']
warrant,['1']
huff,['1']
warp,['1']
huddl,['0']
bon,['0']
graph,['1']
trumpet,['1']
follow,['1']
trump,['1']
mov,['0']
outd,['3']
escort,['1']
outdistanc,['0']
outdat,['0']
mainlin,['0']
bond,['1']
warn,['1']
granulat,['0']
grant,['1']
censur,['0']
censor,['1']
maim,['1']
attorn,['1']
attitudiniz,['0']
attir,['0']
trudg,['0']
fold,['1']
foil,['1']
tango,['1']
tangl,['0']
reveng,['0']
cens,['0']
cement,['1']
mail,['1']
warm,['1']
bomb,['1']
howl,['1']
revamp,['1']
bolt,['1']
bolster,['1']
ware,['4']
fog,['2']
focus,['2']
revalu,['0']
tan,['2']
rev,['2']
tamp,['1']
reus,['0']
err,['1']
reunit,['0']
purchas,['0']
trounc,['0']
attack,['1']
troubl,['0']
return,['1']
squar,['0']
squander,['1']
warbl,['0']
mollycoddl,['0']
war,['2']
attach,['0']
atroph,['10']
wanton,['1']
tam,['0']
aton,['0']
squall,['1']
pupat,['0']
retrograd,['0']
pup,['2']
squabbl,['0']
punt,['1']
molest,['1']
plod,['2']
loung,['0']
want,['1']
trot,['2']
atomiz,['0']
tall,['10']
erect,['1']
sp,['10']
moisturiz,['0']
plight,['1']
wank,['1']
wangl,['0']
moisten,['1']
wan,['0']
troop,['1']
spurt,['1']
retread,['1']
spurn,['1']
moil,['1']
troll,['1']
waltz,['0']
los,['0']
pain,['1']
josh,['0']
retract,['1']
retrac,['0']
retouch,['0']
spur,['2']
talk,['1']
jolt,['1']
retool,['1']
fixat,['0']
fix,['0']
punctur,['0']
pledg,['0']
paginat,['0']
pag,['0']
lord,['4']
joll,['10']
spruc,['0']
sprout,['1']
moderniz,['0']
contraindicat,['0']
pleat,['1']
contradistinguish,['0']
jollif,['10']
padlock,['1']
lop,['2']
select,['1']
jok,['0']
seiz,['0']
argu,['0']
encamp,['1']
sprint,['1']
enamour,['1']
enamel,['2']
enact,['1']
enabl,['0']
loot,['1']
pleas,['0']
loosen,['1']
paddl,['0']
joint,['1']
sprinkl,['0']
ill-us,['0']
fit,['2']
illumin,['0']
punch,['0']
emulsion,['1']
pun,['2']
illum,['0']
emulsif,['10']
pump,['1']
moderat,['0']
pad,['2']
loos,['0']
join,['1']
loop,['1']
contour,['1']
chid,['0']
ill-treat,['1']
spring-clean,['1']
puls,['0']
model,['2']
empt,['10']
pleach,['0']
loom,['1']
continu,['0']
joggl,['0']
jog,['2']
breach,['0']
hack,['1']
empower,['1']
habituat,['0']
packag,['0']
pack,['1']
pacif,['10']
chican,['0']
swap,['2']
fish,['0']
braz,['0']
bray,['1']
employ,['1']
swank,['1']
emplan,['0']
habit,['1']
swan,['2']
craz,['0']
jockey,['1']
crayon,['1']
chew,['1']
brawl,['1']
swamp,['1']
emphasiz,['0']
swallow,['1']
dip,['2']
gyp,['2']
pac,['0']
crawl,['1']
job,['2']
jiv,['0']
brav,['0']
jinx,['0']
trad,['0']
empanel,['2']
swagger,['1']
swag,['2']
sparkl,['0']
crav,['0']
crat,['0']
content,['1']
arch,['0']
crash-land,['1']
ignor,['0']
jingl,['0']
arc,['1']
swaddl,['0']
swab,['2']
gyb,['0']
spark,['1']
guzzl,['0']
proposition,['1']
propos,['0']
crash,['0']
track,['1']
ignit,['0']
brand,['1']
guy,['1']
spar,['2']
emigrat,['0']
gutter,['1']
shadow,['1']
din,['2']
pil,['0']
shad,['0']
roar,['1']
crap,['2']
pik,['0']
roam,['1']
trac,['0']
idoliz,['0']
branch,['0']
spank,['1']
dimpl,['0']
emend,['1']
gut,['2']
spangl,['0']
shackl,['0']
span,['2']
crank,['1']
cran,['0']
brak,['0']
brais,['0']
brainwash,['0']
well,['1']
surtax,['0']
spad,['0']
prophes,['10']
dim,['2']
cramp,['1']
cram,['2']
outclass,['0']
condon,['0']
mouth,['1']
weld,['1']
gush,['0']
brain,['1']
welcom,['0']
gurgl,['0']
pigeonhol,['0']
craft,['1']
outbrav,['0']
rivet,['1']
outbalanc,['0']
mous,['0']
spac,['0']
cradl,['0']
propagandiz,['0']
pig,['4']
sex,['0']
piffl,['0']
riv,['0']
rival,['2']
out,['1']
oust,['1']
mourn,['1']
condens,['0']
ioniz,['0']
weight,['1']
sow,['1']
sovietiz,['0']
prop,['2']
crackl,['0']
proofread,['1']
proof,['1']
pierc,['0']
crack,['1']
condemn,['1']
concuss,['0']
mountaineer,['1']
ought,['4']
iodiz,['0']
mount,['1']
weigh,['1']
moult,['1']
wee-wee,['1']
sew,['1']
risk,['1']
piec,['0']
concret,['0']
moulder,['1']
ostraciz,['0']
mould,['1']
ced,['0']
invoic,['0']
mottl,['0']
weekend,['1']
prong,['1']
sever,['1']
affront,['1']
foam,['1']
graft,['1']
foal,['1']
piddl,['0']
afforest,['1']
ceas,['0']
motoriz,['0']
invit,['0']
caw,['1']
cavort,['1']
magnetiz,['0']
rippl,['0']
affix,['0']
ripost,['0']
pictur,['0']
concoct,['1']
descal,['0']
desalt,['1']
desaliniz,['0']
cavil,['2']
motor,['1']
invigorat,['0']
invigilat,['0']
grad,['0']
boil,['1']
ripen,['1']
affirm,['1']
desalinat,['0']
picnic,['4']
rip,['2']
motivat,['0']
boggl,['0']
bogey,['1']
grac,['0']
grab,['2']
fly-fish,['0']
concertina,['1']
motion,['1']
caution,['1']
mothproof,['1']
cauteriz,['0']
inventor,['10']
gown,['1']
wallpaper,['1']
trivializ,['0']
wallow,['1']
fl,['10']
concert,['1']
derestrict,['1']
equip,['2']
derequisition,['1']
orphan,['1']
conceptualiz,['0']
caus,['0']
maffick,['1']
hous,['0']
wallop,['1']
bod,['0']
govern,['1']
triumph,['1']
wall,['1']
flut,['0']
derat,['0']
derail,['1']
equat,['0']
equaliz,['0']
hound,['1']
bobsleigh,['1']
bobsled,['2']
goug,['0']
deputiz,['0']
flush,['0']
flurr,['10']
fluoridiz,['0']
equal,['2']
retch,['0']
sein,['0']
caucus,['0']
madden,['1']
triplicat,['0']
bob,['2']
fluoridat,['0']
tripl,['0']
segment,['1']
flunk,['1']
epitomiz,['0']
retain,['1']
seeth,['0']
ret,['2']
walk,['1']
boat,['1']
trip,['2']
flummox,['0']
waken,['1']
astound,['1']
seesaw,['1']
taint,['1']
seep,['1']
resurfac,['0']
pulp,['1']
boast,['1']
waiv,['0']
fluff,['1']
trim,['2']
tailor,['1']
seem,['1']
restructur,['0']
mock,['1']
wait,['1']
mobiliz,['0']
asterisk,['1']
trill,['1']
assur,['0']
tail,['1']
tag,['2']
mob,['2']
moan,['1']
assuag,['0']
wail,['1']
trigger,['1']
seed,['1']
enwrap,['2']
restock,['1']
pull,['1']
pul,['0']
waggl,['0']
play-act,['1']
look,['1']
puk,['0']
mizzl,['0']
play,['1']
wager,['1']
trickl,['0']
tackl,['0']
jimm,['10']
trick,['1']
tack,['1']
firm,['1']
jilt,['1']
restat,['0']
restag,['0']
rest,['1']
pug,['2']
mix,['0']
contemn,['1']
sedat,['0']
girdl,['0']
jiggl,['0']
tabulat,['0']
gir,['6']
taboo,['1']
jig,['2']
secur,['0']
misus,['0']
plat,['0']
containeriz,['0']
seculariz,['0']
jib,['2']
respond,['1']
fireproof,['1']
respit,['0']
emcee,['1']
idl,['0']
puff,['1']
embroil,['1']
mistrust,['1']
contact,['1']
jewel,['2']
gin,['2']
aquaplan,['0']
cheer,['1']
jettison,['1']
cheep,['1']
embrac,['0']
puddl,['0']
emboss,['0']
mistranslat,['0']
embolden,['1']
mistim,['0']
plaster,['1']
plash,['0']
consummat,['0']
jet,['2']
cheek,['1']
tower,['1']
embod,['10']
emblazon,['1']
embitter,['1']
mist,['1']
plant,['1']
long,['1']
gild,['1']
giggl,['0']
jest,['1']
towel,['2']
tow,['1']
checkmat,['0']
identif,['10']
embed,['2']
dik,['0']
consubstantiat,['0']
constru,['0']
plank,['1']
gift,['1']
tout,['1']
approximat,['0']
jerry-buil,['6']
tousl,['0']
fir,['0']
idealiz,['0']
surpass,['0']
check,['1']
surmount,['1']
embarrass,['0']
embark,['1']
embargo,['1']
dignif,['10']
loll,['1']
plan,['2']
constrain,['1']
cheat,['1']
gib,['0']
jerk,['1']
tour,['1']
appropriat,['0']
gibbet,['1']
cheapen,['1']
jeopardiz,['0']
approach,['0']
embank,['1']
surg,['0']
embalm,['1']
constitutionaliz,['0']
crab,['2']
toughen,['1']
jemm,['10']
chaw,['1']
apprentic,['0']
jell,['10']
touch-typ,['0']
surfeit,['1']
fingerprint,['1']
ice-skat,['0']
surfac,['0']
surf,['1']
weed,['1']
diffus,['0']
prompt,['1']
coxswain,['1']
chauffeur,['1']
cox,['0']
chatter,['1']
jeer,['1']
wee,['1']
finger,['1']
elucidat,['0']
wedg,['0']
promot,['0']
promis,['0']
chat,['2']
cowl,['1']
touch,['0']
chastis,['0']
chasten,['1']
appl,['10']
surcharg,['0']
elongat,['0']
sous,['0']
diet,['1']
settl,['0']
cower,['1']
pickl,['0']
totter,['1']
tot,['0']
chas,['0']
totaliz,['0']
wed,['2']
web,['2']
promenad,['0']
sour,['1']
prolong,['1']
picket,['1']
cow,['1']
total,['2']
weav,['0']
toss,['0']
suppos,['0']
weatherproof,['1']
diddl,['0']
proliferat,['0']
soundproof,['1']
covet,['1']
pick,['1']
set,['2']
prolaps,['0']
ornament,['1']
tortur,['0']
mother,['1']
suppl,['10']
project,['1']
cover,['1']
covenant,['1']
invalidat,['0']
conceal,['1']
weather,['1']
wear,['10']
sound,['1']
supplement,['1']
prohibit,['1']
con,['2']
orient,['1']
mosey,['1']
intuit,['1']
hotfoot,['4']
gossip,['2']
progress,['0']
servic,['0']
programm,['0']
court-martial,['2']
serv,['0']
computeriz,['0']
mortis,['0']
sough,['1']
wean,['1']
mortgag,['0']
prognosticat,['0']
gormandiz,['0']
mortar,['1']
intrigu,['0']
weaken,['1']
board,['1']
host,['1']
sermoniz,['0']
hospitaliz,['0']
gorg,['0']
depopulat,['0']
phras,['0']
adventur,['0']
compress,['0']
caterwaul,['1']
gor,['0']
hos,['0']
blush,['0']
serializ,['0']
deplan,['0']
flower,['1']
photosensitiz,['0']
advantag,['0']
flow,['1']
flout,['1']
cater,['1']
categoriz,['0']
catechiz,['0']
blur,['2']
goos,['0']
blunt,['1']
assist,['1']
flour,['1']
photograph,['1']
serenad,['0']
compost,['1']
flounc,['0']
intoxicat,['0']
order,['1']
inton,['0']
horsewhip,['2']
goof,['1']
assimilat,['0']
assign,['1']
adulterat,['0']
deodoriz,['0']
ordain,['1']
orchestrat,['0']
intimidat,['0']
catcall,['1']
bluff,['1']
wag,['2']
blue-pencil,['2']
waft,['1']
snip,['2']
waffl,['0']
assess,['0']
denud,['0']
snigger,['1']
orbit,['1']
intimat,['0']
interview,['1']
catapult,['1']
assert,['1']
assent,['1']
flop,['2']
adorn,['1']
sniffl,['0']
wad,['2']
waddl,['0']
sniff,['1']
ador,['0']
dent,['1']
floor,['1']
catalogu,['0']
horrif,['10']
assay,['1']
snicker,['1']
snick,['1']
assault,['1']
sneez,['0']
denot,['0']
flood,['1']
section,['1']
assassinat,['0']
flog,['2']
denominat,['0']
tabl,['0']
blu,['0']
bludgeon,['1']
sneer,['1']
assail,['1']
flock,['1']
trephin,['0']
trepan,['2']
admix,['0']
sneak,['1']
secret,['0']
float,['1']
vulgariz,['0']
trend,['1']
denationaliz,['0']
vulcaniz,['0']
asphyxiat,['0']
snatch,['0']
flit,['2']
asphalt,['1']
demystif,['10']
snarl,['1']
trench,['0']
systematiz,['0']
resound,['1']
offer,['1']
misstat,['0']
misspen,['6']
misspel,['5']
snar,['0']
flirt,['1']
demoraliz,['0']
syring,['0']
trembl,['0']
resol,['0']
publiciz,['0']
voyag,['0']
miss,['0']
trellis,['0']
trek,['2']
vow,['1']
snap,['2']
tree,['1']
synthesiz,['0']
resinat,['0']
misrul,['0']
misrepresent,['1']
misreport,['1']
misread,['1']
plait,['1']
misquot,['0']
mispronounc,['0']
ask,['1']
snak,['0']
trebl,['0']
snag,['2']
snaffl,['0']
second,['1']
pub-crawl,['1']
misprint,['1']
misplac,['0']
vot,['0']
misnam,['0']
mismatch,['0']
snack,['1']
treat,['1']
syndicat,['0']
log,['2']
ghost,['1']
smut,['2']
syncopat,['0']
seced,['0']
reshuffl,['0']
mismanag,['0']
misla,['7']
plain,['1']
misjudg,['0']
misinterpret,['1']
misinform,['1']
treasur,['0']
loft,['1']
smuggl,['0']
smudg,['0']
synchroniz,['0']
smoulder,['1']
resettl,['0']
reset,['2']
reserv,['0']
mishit,['2']
mishear,['1']
plagu,['0']
mishandl,['0']
plagiariz,['0']
misguid,['0']
lodg,['0']
jazz,['0']
jaywalk,['1']
seat,['1']
sympathiz,['0']
fin,['0']
jaw,['1']
reseat,['1']
misgovern,['1']
psychoanalys,['0']
misfir,['0']
consolidat,['0']
consol,['0']
applaud,['1']
billow,['1']
research,['0']
season,['1']
symboliz,['0']
ic,['0']
jaunt,['1']
rescu,['0']
charter,['1']
financ,['0']
occur,['2']
occup,['10']
plac,['0']
misdirect,['1']
misdemean,['1']
placard,['1']
veer,['1']
chart,['1']
jaundic,['0']
append,['1']
finaliz,['0']
charm,['1']
jar,['2']
misdeal,['1']
misdat,['0']
miscu,['0']
miscount,['1']
misconstru,['0']
pivot,['1']
vaunt,['1']
lock,['1']
appear,['1']
appeal,['1']
filtrat,['0']
japan,['2']
misconduct,['1']
occasion,['1']
misconceiv,['0']
vault,['1']
billet,['1']
localiz,['0']
bill,['1']
consider,['1']
apparel,['2']
bilk,['1']
jangl,['0']
filter,['1']
appal,['2']
dic,['0']
dibbl,['0']
dib,['2']
var,['10']
torpedo,['1']
apostrophiz,['0']
charg,['0']
torment,['1']
film,['1']
jam,['2']
apostatiz,['0']
hypnotiz,['0']
rein,['1']
reign,['1']
lobb,['10']
lob,['2']
bik,['0']
court,['1']
loath,['0']
characteriz,['0']
cours,['0']
jail,['1']
fillet,['1']
apologiz,['0']
hyphenat,['0']
fill,['1']
hyphen,['1']
rehous,['0']
electroplat,['0']
rehear,['1']
rehash,['0']
rehabilitat,['0']
consent,['1']
variegat,['0']
jag,['2']
char,['2']
toppl,['0']
filibuster,['1']
hymn,['1']
fil,['0']
sort,['1']
electrocut,['0']
regulariz,['0']
sorrow,['1']
profiteer,['1']
coupl,['0']
chaperon,['1']
vaporiz,['0']
filch,['0']
chap,['2']
superintend,['1']
superimpos,['0']
electrif,['10']
regroup,['1']
dial,['2']
profil,['0']
proffer,['1']
chant,['1']
channel,['2']
photocop,['10']
ap,['0']
vandaliz,['0']
top,['2']
top-dress,['0']
hybridiz,['0']
electioneer,['1']
register,['1']
sequester,['1']
profan,['0']
superabound,['1']
sup,['2']
sophisticat,['0']
sop,['2']
regiment,['1']
sooth,['0']
countersign,['1']
counterpois,['0']
tootl,['0']
intertwin,['0']
soot,['1']
regenerat,['0']
counterplot,['2']
prod,['2']
countermin,['0']
complet,['0']
phon,['0']
moraliz,['0']
separat,['0']
countermarch,['0']
procreat,['0']
counterfeit,['1']
lick,['1']
interrelat,['0']
mop,['2']
regain,['1']
gong,['1']
sentimentaliz,['0']
dye,['1']
dwindl,['0']
counterbalanc,['0']
compil,['0']
counterattack,['1']
philosophiz,['0']
oppugn,['1']
moot,['1']
interpos,['0']
castl,['0']
process,['0']
sentenc,['0']
dwell,['1']
dwarf,['1']
golf,['1']
compet,['0']
licens,['0']
comper,['0']
moor,['1']
somersault,['1']
blow-dr,['10']
internationaliz,['0']
sensitiz,['0']
flip,['2']
compel,['2']
moonlight,['1']
cast,['1']
internaliz,['0']
blot,['2']
hop,['2']
blossom,['1']
sens,['0']
demonetiz,['0']
flinch,['0']
adjudg,['0']
compass,['0']
compartmentaliz,['0']
intermix,['0']
opin,['0']
intermingl,['0']
hoover,['1']
bloom,['1']
hoot,['1']
adjoin,['1']
democratiz,['0']
flight,['1']
liberaliz,['0']
compar,['0']
demobiliz,['0']
mooch,['0']
moo,['1']
intermediat,['0']
hoop,['1']
dust,['1']
flick,['1']
demist,['1']
flex,['0']
demilitariz,['0']
intermarr,['10']
cash,['0']
interlock,['1']
interlink,['1']
hook,['1']
